lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
11,0,151.77875635977418,7,2,4,1,2,0,0,0
6,1,124.0,9,7,4,0,0,0,0,0
15,0,108.73597842711945,4,7,4,0,2,3,0,0
218,1,115.54917198510992,9,28,4,3,0,0,0,0
217,1,58.51440244625108,11,15,4,2,1,3,0,0
24,0,157.88915590920044,4,22,4,1,0,0,1,0
125,0,73.31790520136911,7,10,4,2,1,2,0,0
178,2,127.58284848158581,8,22,4,2,1,0,0,0
181,1,120.0,10,11,3,1,0,0,0,0
23,0,154.92832612663045,10,2,4,1,1,0,3,0
93,0,129.17873821209582,5,13,4,3,0,2,0,0
4,0,255.00889323143724,3,25,4,2,1,0,4,0
113,1,110.05584935125124,12,27,4,3,1,0,0,0
51,0,94.23543441439736,4,11,4,2,0,3,0,0
247,0,111.0,6,6,3,1,1,1,0,0
142,0,130.37838813808312,7,9,4,3,0,0,0,0
71,0,106.87417354937779,6,26,3,2,2,0,0,0
183,0,106.37670412746648,8,8,4,1,0,0,0,0
252,0,74.11195497041138,12,29,4,5,2,1,0,0
118,0,96.54688813595806,6,27,4,2,0,0,0,0
204,0,112.91624399528612,9,27,4,5,1,0,0,0
291,0,66.33489191175386,11,22,4,4,2,0,1,0
110,0,137.7428463757653,7,24,4,1,2,0,3,0
101,0,96.74363213903244,6,25,3,3,1,0,0,0
181,1,118.81426639089881,7,11,3,3,0,0,1,0
7,0,101.73619582288539,3,21,4,0,0,0,0,0
73,1,88.4,11,15,4,3,0,0,0,0
208,0,84.07698385606939,9,3,4,0,1,0,0,0
58,0,79.2,12,12,4,0,0,3,0,0
54,1,108.0,9,2,4,2,0,3,0,0
171,0,106.09012691884676,7,18,3,4,1,0,3,0
47,0,79.20105316340634,11,11,3,2,1,2,0,0
102,0,72.99234740550648,11,19,4,4,1,0,0,0
151,1,139.14473081267926,8,4,4,3,0,0,0,0
165,0,150.3420327493326,8,2,4,3,2,0,2,0
45,1,112.5,3,18,4,1,1,0,3,0
0,0,139.0,6,7,4,1,0,0,2,0
61,0,75.7442786127413,3,11,4,2,1,0,0,0
183,2,137.7,8,4,4,2,0,0,3,0
118,0,72.25,7,22,3,6,2,0,0,0
154,0,118.15683593801684,8,18,4,1,0,0,3,0
80,1,76.5,7,3,4,2,1,0,0,0
99,0,134.2053771564362,5,21,4,3,1,0,1,0
193,0,99.67821172344387,8,3,4,3,0,0,0,0
198,1,160.534384603329,8,20,4,2,1,0,1,0
110,0,94.5,7,25,3,1,2,1,0,0
16,1,79.0,2,16,4,4,0,3,0,0
157,0,112.85019915566768,7,14,3,1,1,0,0,0
3,0,120.27189582728367,8,18,2,2,0,0,0,0
246,0,59.05074198153883,11,25,4,4,2,0,0,0
159,0,85.5,6,30,4,2,0,3,0,0
281,1,84.59035163140572,12,29,4,2,1,0,0,0
100,0,106.0742825399105,10,16,4,1,0,1,0,0
89,0,146.18890604219598,6,25,4,5,0,0,3,0
50,0,94.5,8,18,4,2,1,1,0,0
187,1,102.99556691749689,8,30,4,2,2,1,1,0
259,0,97.40459168208564,9,29,4,1,2,0,0,0
58,0,178.32401192841525,4,26,4,4,1,0,4,0
87,0,60.17425727982638,5,25,4,3,1,1,0,0
26,0,112.93626919769159,5,14,4,2,0,1,0,0
102,0,80.54751905791441,10,16,4,2,0,0,0,0
68,0,136.78449596077982,4,7,4,3,0,0,0,0
204,0,103.6923974043356,8,4,3,2,0,0,0,0
3,0,81.44134964307997,8,17,2,3,0,0,0,0
37,0,86.53052682404154,2,5,4,2,0,0,2,0
110,1,213.09731139595291,10,8,3,3,0,0,3,0
166,0,128.27119123674947,10,1,3,2,0,0,3,0
135,0,170.77198937538222,5,7,4,4,1,0,5,0
157,0,131.37174981106122,9,1,4,4,1,0,1,0
35,0,94.4301080627744,5,25,4,0,2,0,0,0
49,0,189.9328460721154,6,9,4,1,0,0,5,0
136,0,107.30181996657828,7,6,4,4,1,0,0,0
16,1,77.26460180543661,7,11,4,1,0,0,0,0
158,1,85.0,11,18,4,3,1,0,0,0
157,0,93.0307932150059,7,9,4,3,1,3,0,0
33,0,111.87437119190399,6,27,4,2,1,0,0,0
56,1,133.49477194598649,9,29,4,2,1,0,3,0
8,0,98.8550798750879,8,15,4,0,1,0,0,0
138,0,142.38283710495023,8,18,4,2,0,0,3,0
172,0,85.5,6,26,4,0,1,3,0,0
128,0,127.38481409885893,6,2,4,2,0,0,0,0
43,0,99.69773175772805,11,2,4,2,0,0,0,0
22,0,148.93884677795188,6,2,4,2,0,0,2,0
60,0,124.25491683160509,6,2,4,2,0,0,3,0
23,0,95.16127017881738,4,3,4,1,0,0,0,0
37,1,146.30265419103927,9,20,4,2,0,0,0,0
25,0,78.18366375231722,11,11,3,2,2,0,2,0
34,0,122.30157338123796,5,19,4,1,1,0,3,0
115,0,135.9917396111171,5,19,4,2,1,0,0,0
69,0,119.90423293624119,5,12,3,3,1,0,0,0
380,1,115.0,10,17,3,1,0,1,0,0
5,0,101.0,3,7,4,2,0,0,0,0
181,0,250.0,10,11,3,1,0,0,3,0
87,1,111.69064350039093,4,29,4,1,1,2,0,0
37,1,88.12498844352692,10,3,4,2,0,2,0,0
60,0,79.2,11,3,4,2,0,3,0,0
65,0,88.10724410457875,3,2,4,1,1,0,0,0
71,0,78.23690843034265,2,16,4,3,0,0,0,0
36,0,121.37341020965877,8,4,4,0,1,0,1,0
172,0,111.87574135592592,8,30,4,4,1,0,0,0
268,0,105.98865095598089,10,21,2,2,1,0,3,0
77,1,132.3,10,6,4,2,0,0,3,0
105,0,142.30415670978016,6,9,4,3,0,0,0,0
32,0,80.33860604686518,9,16,3,2,0,0,0,0
32,0,98.1,5,24,4,0,0,3,0,0
183,1,82.9732861755026,8,17,4,1,0,1,0,0
34,1,117.09758813384799,3,10,4,5,2,0,3,0
8,0,169.78017323739135,3,23,4,2,0,0,3,0
232,0,89.46442827286461,9,13,4,2,0,0,0,0
91,1,133.8199048436957,8,20,4,3,1,0,0,0
124,0,145.66792432125766,8,5,4,3,1,0,3,0
192,0,101.08931186081999,8,24,4,3,2,0,1,0
245,1,58.36,12,27,4,5,2,0,0,0
123,0,142.78074171586366,5,30,4,2,0,0,0,0
27,0,74.8,12,20,4,4,0,0,0,0
59,0,116.47848357272316,4,21,4,2,1,1,0,0
192,0,94.5,8,4,4,2,0,2,0,0
48,0,138.0969054678755,4,19,4,3,1,0,1,0
43,0,74.02287151769043,1,20,4,1,1,0,0,0
244,1,98.03087052905792,9,28,4,1,0,2,0,0
148,0,96.87292946259939,8,21,3,1,2,0,0,0
31,1,95.41160235609149,10,13,4,0,1,0,0,0
72,0,126.9,5,7,4,1,0,0,0,0
248,0,77.85780777872195,10,23,4,2,1,0,0,0
220,1,115.8750835030047,9,15,3,2,0,0,2,0
35,0,219.3394003829172,8,19,4,2,1,0,3,0
154,0,130.40775284342058,8,16,3,1,0,0,0,0
8,0,81.72314638572601,2,18,2,1,0,0,0,0
322,0,112.52130266366991,5,17,3,3,0,1,0,0
21,0,218.89243014867353,4,25,4,1,0,0,5,0
41,1,86.66250831902306,10,5,4,1,0,0,0,0
228,0,128.7,10,28,4,1,1,0,3,0
254,0,121.32868105902877,9,21,4,3,0,0,1,0
55,1,80.28470491314599,7,7,3,2,0,0,0,0
143,0,133.41116491025286,7,9,4,4,1,0,2,0
79,0,95.93510690482346,6,4,3,4,1,0,1,0
273,0,109.2800721389009,6,17,3,1,0,1,0,0
156,2,217.768585979317,7,15,4,3,2,1,5,0
65,0,118.6456404356321,4,15,4,1,0,0,2,0
17,0,53.87784982529707,10,23,3,2,1,0,0,0
43,0,157.5,8,31,4,3,0,1,3,0
194,0,100.56002556534983,8,2,4,3,0,0,0,0
248,0,93.38177598816121,9,25,3,3,0,0,0,0
225,1,102.85,10,3,4,4,0,0,0,0
32,0,112.18365705631508,6,10,4,2,0,0,0,0
100,0,108.0,10,16,3,1,0,1,0,0
70,0,87.3,4,2,4,1,2,0,0,0
151,0,120.64891151835842,7,5,4,4,0,0,3,0
209,0,89.07814633842074,8,5,4,1,1,0,0,0
4,0,83.41825247969831,2,10,4,2,0,0,0,0
165,1,144.13411666474946,7,15,4,1,1,0,1,0
109,0,76.5,4,17,4,2,0,2,0,0
85,1,135.33387807780568,9,7,4,2,1,0,0,0
5,0,145.04670055216164,7,23,4,3,1,0,3,0
136,0,105.95685603595491,5,5,4,3,0,0,0,0
186,1,105.97806893927104,8,26,4,2,2,0,0,0
20,0,194.37176606688044,5,11,4,1,1,0,4,0
83,0,105.30085639006302,3,25,4,2,1,0,2,0
202,0,85.98965546937939,8,22,4,3,1,1,0,0
259,0,89.0,10,5,3,4,0,0,0,0
107,0,119.44022028956097,7,20,4,2,0,0,0,0
180,0,112.00013166941179,7,2,4,4,1,0,2,0
34,0,211.23893897507605,8,18,4,0,1,0,5,0
99,2,217.08763047566083,6,13,4,2,1,1,3,0
127,0,130.63088599471237,7,8,4,2,0,0,0,0
54,0,83.05764993084057,3,16,4,3,0,0,0,0
130,0,159.3,6,7,4,2,0,0,2,0
159,1,130.03153634190983,5,23,3,2,1,0,1,0
116,0,105.3,5,5,4,2,0,0,0,0
55,0,167.4644898279686,6,29,4,2,1,0,3,0
188,0,105.43341246714243,7,13,4,0,1,0,0,0
33,1,135.9,8,8,4,2,0,0,0,0
25,0,104.66320751536149,11,16,4,1,0,0,0,0
231,0,86.68868646570378,8,11,3,2,0,0,0,0
193,1,117.01484042650497,8,7,4,3,0,0,0,0
103,0,94.5,7,17,3,1,1,1,0,0
110,0,89.76061196755462,11,6,4,1,0,0,0,0
46,0,135.9,8,20,4,3,2,0,0,0
50,0,112.38112740366515,4,6,4,2,0,0,1,0
191,0,89.5928115977074,8,18,4,4,1,2,0,0
36,0,127.24804551143035,4,28,4,2,1,0,0,0
112,0,101.68868302101538,6,1,3,1,0,0,0,0
56,0,118.53884696903202,5,13,4,2,1,1,0,0
232,0,89.59895185105047,9,13,4,2,0,0,0,0
18,0,113.78461669720139,5,7,4,1,1,2,0,0
80,0,118.27628244469634,8,5,4,0,0,0,0,0
115,0,91.1380167441839,10,18,4,2,0,0,0,0
113,1,108.98055121373731,11,27,4,3,0,0,0,0
155,0,130.4194078334704,8,1,4,1,1,0,0,0
8,0,170.83867382387703,2,22,4,2,1,0,4,0
27,0,139.0,9,28,4,1,0,0,0,0
99,0,79.2,11,5,4,1,1,3,0,0
235,0,139.1751747843872,9,5,4,2,0,0,3,0
106,0,144.0524773695509,6,9,3,2,0,0,0,0
161,0,98.09608918341759,7,6,4,3,1,2,0,0
173,0,104.2414873372159,8,5,4,1,1,1,0,0
65,0,90.3151488248105,9,5,4,1,0,3,0,0
194,2,129.57304775967307,8,14,4,2,2,0,3,0
36,0,91.95968801214293,5,22,3,0,2,3,0,0
244,0,128.60401286079184,9,27,4,2,0,0,0,0
170,0,85.4037561469115,6,25,3,0,2,2,0,0
94,0,131.4,8,26,4,2,0,0,3,0
145,1,92.5084400223799,5,27,4,3,1,1,0,0
18,0,85.0,2,6,4,1,1,0,0,0
131,0,115.95777574377857,6,19,4,3,2,0,0,0
17,0,108.45812900504919,2,17,4,4,1,0,1,0
97,1,123.7397603370391,6,24,4,1,1,0,2,0
73,0,88.0,11,25,4,1,0,3,0,0
230,0,137.0,9,6,3,5,0,0,0,0
64,0,151.37751296656683,8,18,4,1,0,0,0,0
79,0,93.05733042680612,10,26,4,1,0,0,0,0
81,0,65.11308201087077,4,12,4,5,1,1,0,0
198,1,187.8809352359635,8,23,4,3,0,1,3,0
226,0,119.86841954908242,9,21,4,5,2,0,0,0
219,2,115.83306924615162,9,29,4,1,0,1,0,0
5,0,92.91238515945486,9,8,1,2,1,0,1,0
50,0,195.86023415167475,9,3,4,8,3,0,5,0
25,0,79.01272625972224,11,19,4,2,1,2,0,0
184,0,122.79281398731146,10,3,4,2,0,0,3,0
110,0,132.08142410321102,10,25,4,3,0,0,3,0
68,0,76.5,7,20,4,7,2,0,0,0
110,0,88.02917454806057,4,30,4,2,1,2,0,0
58,0,177.3,5,17,4,1,0,0,5,0
223,0,116.68622454837603,8,14,4,3,0,0,0,0
241,0,150.05835709244565,10,7,4,3,1,0,3,0
155,0,127.54489749023016,9,16,4,3,1,0,0,0
78,1,136.5012239059217,4,12,4,3,0,0,3,0
56,1,137.28688925762742,10,16,4,2,0,0,3,0
9,0,141.97013644665068,4,10,4,3,0,0,3,0
118,0,156.32484936275492,7,6,4,5,3,0,3,0
25,0,139.0,9,15,4,2,0,3,0,0
160,0,95.05981800406055,7,3,4,2,0,2,0,0
184,1,120.11662955237865,7,30,4,1,1,0,1,0
23,0,88.96515799020035,4,17,4,1,0,3,0,0
92,0,51.2046107571217,7,7,4,3,2,0,0,0
192,1,131.08687368845435,8,21,4,2,0,0,1,0
47,0,100.2838602221981,3,15,4,3,0,0,3,0
153,1,117.234671531417,9,18,4,3,1,0,0,0
86,0,140.62960696961977,6,26,4,3,1,0,1,0
160,0,130.24532276251094,8,1,4,3,1,0,3,0
99,0,92.08544005380604,3,17,3,1,1,0,2,0
51,0,99.87242490753577,4,7,4,1,0,0,0,0
45,0,91.71699897842667,5,30,3,2,0,1,0,0
175,0,142.58533367767618,8,14,4,3,0,0,0,0
256,0,104.3756643640888,9,15,4,3,1,0,2,0
301,0,109.45779117324125,7,30,3,1,1,1,0,0
38,0,81.0,6,19,3,1,2,0,0,0
26,0,163.72376213009272,7,5,4,3,0,0,3,0
108,0,94.5,7,25,3,1,1,1,0,0
192,0,106.41198106529079,9,5,2,2,1,0,2,0
179,1,112.21048631824846,7,28,4,2,0,0,0,0
147,0,74.97083084926936,7,10,4,3,0,0,0,0
267,0,95.07158798018325,9,30,3,2,1,0,0,0
177,0,82.0601372652446,7,24,4,4,0,3,0,0
238,0,128.7,10,28,4,2,0,0,0,0
43,0,148.6653895743112,8,27,4,2,0,0,3,0
195,0,95.45237837418742,9,1,4,1,0,3,0,0
31,0,73.12897998400123,2,4,4,1,0,0,0,0
60,0,65.34882841582056,4,5,4,6,2,0,0,0
139,0,101.93315762057651,8,22,4,3,0,0,0,0
74,0,144.63852202852843,7,2,4,9,4,0,3,0
287,0,116.4308984599975,8,16,3,2,0,1,0,0
39,0,157.5367443025022,6,25,4,2,0,0,3,0
322,0,113.32636186268522,8,17,4,2,0,0,0,0
22,0,154.0,10,25,4,2,1,0,3,0
58,0,137.3153801976995,7,25,4,1,1,0,3,0
144,0,118.64093287008313,6,20,4,2,0,0,1,0
158,1,131.8018726055453,7,27,4,3,0,0,3,0
73,1,74.91321090142577,11,18,4,3,1,3,0,0
156,0,84.69583115591578,8,16,4,2,0,0,0,0
50,0,126.21048322134548,3,21,4,2,0,0,0,0
64,0,116.1,5,20,4,1,1,3,0,0
54,0,158.6195666425757,6,3,4,1,0,0,3,0
61,0,134.32693520633015,9,16,4,2,2,0,1,0
201,1,120.71746439535134,9,8,4,3,0,0,0,0
8,0,108.57,5,10,4,2,0,0,3,0
38,0,77.2483060733566,2,23,2,1,0,0,0,0
157,1,83.97627700542539,10,28,4,2,2,0,0,0
182,0,139.00741682848363,8,18,4,0,0,0,0,0
50,0,170.8456745317518,4,13,4,3,0,0,4,0
76,0,150.82589450618966,7,25,4,1,0,0,3,0
277,0,92.15516697193576,10,5,4,3,0,0,0,0
127,0,130.92078123598498,7,8,4,2,0,0,0,0
120,0,85.13201419185724,4,16,3,1,0,0,0,0
92,0,99.52725338218238,4,10,3,4,0,0,3,0
75,0,89.95848271925001,4,11,4,3,1,0,0,0
128,0,122.4,8,17,4,4,1,0,3,0
226,0,102.6017505158103,9,6,3,3,0,0,0,0
54,0,88.02196415647826,3,17,4,1,1,1,0,0
274,0,90.91971460798692,9,28,4,2,2,0,0,0
179,0,113.08650967244218,8,28,4,2,1,0,0,0
164,0,107.91222496158916,8,13,4,3,2,0,0,0
217,1,123.57129560254877,9,15,4,2,1,0,1,0
18,0,110.02330615447038,7,17,4,2,1,0,0,0
14,0,89.0,5,22,4,1,0,3,0,0
228,0,111.29418454400326,9,4,4,4,0,0,0,0
163,1,108.02137131188059,8,16,4,3,1,0,2,0
48,0,65.81540656169831,6,28,2,2,0,0,0,0
10,1,152.508451078169,8,12,4,1,1,0,0,0
79,0,80.08835531585618,3,7,4,2,1,0,0,0
36,0,139.57534922152396,3,28,4,2,1,0,3,0
196,0,99.41008675836625,8,7,4,2,1,1,0,0
11,0,139.0945064726887,5,7,4,1,0,1,0,0
101,0,101.13751147511654,10,14,4,2,0,0,1,0
158,0,94.23223901961879,7,5,4,1,0,3,0,0
133,0,124.21347254221448,7,16,4,2,0,0,2,0
56,0,158.02429948682104,6,2,4,2,0,0,3,0
129,1,75.15348876624674,12,27,4,2,1,1,0,0
50,0,94.06307888185788,9,19,4,1,1,0,0,0
29,0,104.64356987069677,8,28,4,0,0,0,0,0
147,0,91.45066412823033,6,25,4,4,2,2,0,0
51,0,132.53879678511845,7,8,4,2,0,0,0,0
105,0,151.29636917026096,8,24,4,4,0,0,3,0
54,1,74.8,11,11,4,5,2,3,0,0
158,1,114.3,7,8,4,2,0,0,0,0
0,0,133.00125687599956,9,5,4,1,0,0,0,0
122,0,104.4,10,25,4,3,0,0,3,0
190,0,136.70222113158056,8,23,4,2,1,0,3,0
253,0,100.08944014682089,9,28,3,3,1,0,0,0
35,0,81.0,6,19,3,1,2,0,0,0
12,0,98.8626858199906,10,29,4,3,2,2,0,0
135,0,90.0,9,14,3,2,0,0,0,0
67,0,168.7718936624271,7,8,4,2,0,0,3,0
161,0,120.18967090287494,7,25,4,1,0,0,1,0
93,0,126.9,5,7,4,1,0,0,0,0
270,1,108.99105526043952,9,28,4,2,0,0,3,0
30,0,149.4,6,11,4,3,0,0,3,0
35,0,83.4162865327959,2,6,4,2,0,0,0,0
33,0,124.86028102096836,8,9,4,1,1,2,0,0
151,1,120.76878602425161,7,5,4,4,1,0,2,0
89,0,80.91804306316364,4,13,4,3,0,3,0,0
14,0,187.53767056867332,7,8,4,1,1,0,2,0
160,0,105.60487363087218,8,8,4,3,1,3,0,0
68,0,120.61739985249037,5,11,4,3,1,0,0,0
205,0,120.85127223883882,8,27,3,3,0,0,0,0
16,0,59.902589059338595,2,8,3,3,0,3,0,0
88,0,90.95,4,14,4,5,2,0,0,0
179,0,104.9918446715853,7,23,2,3,0,0,3,0
69,0,97.05664509988726,9,4,4,3,1,0,0,0
192,0,89.11398994671956,6,11,4,7,2,0,0,0
67,0,94.94071025132577,5,23,4,2,2,1,0,0
119,0,131.52320970657408,9,1,4,3,2,0,0,0
132,0,136.18826464243446,8,1,4,3,0,0,3,0
117,0,80.7582663113299,2,10,4,3,0,0,0,0
123,0,89.93042553638169,3,29,3,3,0,0,0,0
213,0,67.41230058763139,10,30,4,3,0,0,1,0
27,0,104.1968131814132,4,18,4,2,0,0,1,0
155,1,148.88116590902894,11,28,4,2,2,0,5,0
147,0,138.76210429386987,8,16,4,4,2,0,3,0
126,0,87.69595098711243,8,26,4,0,1,0,0,0
196,0,97.2585397495033,11,28,4,2,2,0,1,0
201,0,127.22785957630963,5,24,4,2,0,0,0,0
219,1,144.76517686371466,9,11,4,1,0,0,0,0
115,0,60.0,2,27,3,2,2,0,0,0
300,0,108.678635245719,7,29,3,1,1,0,0,0
221,0,86.13548599092718,7,26,4,1,1,1,0,0
26,0,127.20798431550952,9,5,4,3,1,0,0,0
212,0,90.57831940928016,8,16,4,2,0,1,0,0
73,1,76.5,7,7,4,3,1,0,0,0
216,1,168.5114878180008,8,26,4,1,1,0,5,0
77,0,77.30173220284858,7,3,4,10,4,0,0,0
56,0,69.50183336916466,12,15,4,2,2,3,0,0
6,0,167.9355721060974,7,21,4,0,0,0,0,0
119,0,86.11750434622063,5,28,4,3,2,3,0,0
204,1,129.9459000543406,9,7,4,3,0,0,0,0
4,0,91.0,2,13,4,1,0,0,0,0
71,0,59.389649689597796,5,8,4,1,2,3,0,0
23,0,122.76752131381475,9,19,4,2,2,0,0,0
82,0,107.1270513033508,7,14,4,2,2,3,0,0
107,0,98.07799731930649,8,19,3,1,2,0,0,0
92,0,150.3,8,22,4,0,1,0,3,0
110,0,120.0,10,9,3,0,1,0,2,0
26,0,128.22676677847653,9,5,4,4,1,0,0,0
80,0,132.3,10,7,4,2,1,0,3,0
33,0,62.02854142923102,1,25,2,1,1,0,0,0
159,0,85.23308639016597,8,25,4,1,0,3,0,0
82,0,76.40102568600292,3,17,4,5,2,0,0,0
116,0,190.27216125914623,9,16,4,4,1,0,5,0
204,1,122.52969025859122,8,27,4,3,0,0,0,0
218,0,91.20841964304392,9,5,4,3,0,2,0,0
62,0,121.31372727511628,6,27,4,4,0,0,3,0
63,0,167.90597052108487,6,8,4,1,1,0,3,0
87,0,85.5,6,26,4,0,1,3,0,0
8,0,108.57,5,10,4,2,0,0,3,0
161,1,106.01239059535801,7,5,4,3,0,0,0,0
99,0,114.70360263855638,6,3,4,0,1,0,0,0
49,0,190.20019375068247,7,10,4,1,0,0,4,0
179,2,126.14043559077726,9,24,4,1,2,0,0,0
29,0,78.70551395929236,2,17,4,1,0,1,0,0
19,0,140.07006130207927,4,8,4,3,1,0,3,0
146,1,116.30820427560295,7,2,4,5,1,0,1,0
177,0,100.0,6,3,3,2,0,0,0,0
38,0,149.4743080240582,7,8,4,2,2,0,2,0
156,1,121.67461167757295,6,28,4,4,1,0,3,0
31,0,73.44811843487078,3,2,4,4,0,3,0,0
71,0,127.29530063865447,6,8,4,1,0,0,0,0
63,0,75.74390681907268,2,29,4,3,1,1,0,0
162,0,99.54371879536563,6,4,3,2,1,0,0,0
238,0,85.76347115590511,10,28,4,1,0,2,0,0
155,1,115.66500225196924,7,8,4,3,0,0,0,0
197,0,137.7,8,22,4,2,1,0,3,0
277,0,96.3,10,16,4,0,1,0,0,0
281,1,151.32442707469465,9,24,4,3,2,0,3,0
78,0,168.3,4,13,4,3,0,0,4,0
195,1,181.87107246961244,7,19,4,2,1,0,4,0
43,0,86.7077484640438,1,14,4,3,0,0,1,0
45,0,132.12517399655292,3,19,4,1,0,0,3,0
64,0,149.84414204045626,8,16,4,1,0,0,2,0
154,1,123.18871475937085,7,8,4,1,2,0,3,0
11,0,106.0,2,12,4,2,0,0,3,0
82,0,118.80290277206653,10,3,4,1,0,0,0,0
34,0,109.11092089995422,9,29,4,1,0,2,0,0
52,0,148.83632628709918,9,10,4,2,1,0,2,0
102,0,82.08179588585867,6,28,3,1,1,0,0,0
83,1,118.59494774731564,7,14,4,1,1,0,2,0
225,1,127.17853768499458,9,17,4,1,0,0,0,0
93,0,125.5402065831449,10,23,4,1,1,0,3,0
32,0,120.60077625991731,2,24,4,2,0,0,3,0
225,1,123.9338865977655,9,15,4,2,0,0,0,0
20,0,91.0,2,6,4,0,0,0,0,0
42,0,72.2526113320144,7,15,3,1,1,0,0,0
145,0,120.80220631956509,7,17,4,3,0,0,3,0
40,0,140.99415579322,5,18,4,2,0,0,3,0
56,0,79.2,11,13,4,2,0,3,0,0
28,0,103.69655190613362,8,27,4,2,0,0,0,0
357,0,81.5985065403101,10,18,3,3,2,0,1,0
24,0,94.43226368692069,9,5,4,0,0,0,0,0
213,0,90.90505024069898,8,16,4,3,0,0,0,0
4,0,100.40702898257703,9,25,4,2,0,0,1,0
5,0,162.0,8,15,4,0,1,0,5,0
216,1,112.04987240155532,10,26,4,4,0,0,1,0
28,0,118.68040134341476,7,29,4,1,0,0,0,0
4,0,109.0,8,1,4,1,1,3,0,0
51,1,108.0,10,2,4,2,1,0,0,0
14,0,127.96733870960847,4,16,4,1,1,0,0,0
207,0,99.50507158940171,8,22,4,3,0,0,0,0
128,0,101.42105652776527,6,22,4,2,1,0,0,0
45,0,125.90034926711557,10,3,4,2,0,0,0,0
266,0,77.94061051453085,11,21,4,4,2,0,0,0
78,0,133.02205231892034,10,21,4,2,1,0,3,0
49,0,123.3,8,30,4,4,1,0,3,0
195,1,90.9,10,18,4,3,0,0,0,0
159,1,114.3,5,22,4,1,1,0,3,0
30,0,94.5,8,13,4,0,1,0,0,0
184,0,122.03110926363324,9,3,4,2,0,0,1,0
75,0,107.12894012353179,4,26,4,3,0,0,0,0
103,0,125.29921215019479,10,23,4,3,1,0,3,0
51,0,99.0,9,29,4,2,0,3,0,0
32,0,230.53110797105927,10,18,4,1,1,1,5,0
203,0,126.9,9,9,4,1,1,0,0,0
11,0,116.018982554972,8,7,3,4,1,1,0,0
39,0,116.1,5,10,4,3,1,3,0,0
234,0,105.4230404454827,9,12,4,4,1,0,0,0
105,0,102.35194163734188,4,27,4,6,1,0,0,0
230,0,115.7081274186459,6,6,4,3,0,0,3,0
107,0,98.02331171460116,8,19,3,1,2,0,0,0
230,0,95.89276142270073,7,24,4,3,0,0,0,0
24,0,232.70094135530286,9,19,4,2,1,0,5,0
142,0,91.97092189857442,9,27,4,1,0,0,0,0
272,1,198.9,8,10,4,1,0,0,2,0
105,2,117.86648000656955,11,21,4,3,1,0,0,0
158,1,120.90862339297256,6,27,4,3,0,0,1,0
204,1,149.5127835062463,10,3,4,2,2,0,0,0
193,0,94.16058852759424,8,2,4,1,0,3,0,0
111,0,196.0615640253905,11,24,4,2,2,0,5,0
29,0,74.82197257319055,10,15,3,3,0,2,0,0
159,1,103.1384246488345,6,11,4,2,1,0,0,0
35,0,127.89409553415811,7,28,4,3,1,0,0,0
182,1,92.02505555801568,8,25,4,3,0,0,0,0
78,0,131.08663726409995,8,6,4,3,0,0,3,0
96,1,78.36828517804483,11,25,4,2,0,3,0,0
73,0,132.3441946366785,9,21,4,2,0,0,3,0
166,0,81.19753172187518,6,27,4,4,0,3,0,0
77,0,76.5,7,6,4,5,2,0,0,0
28,0,74.05733597642957,2,2,4,5,1,1,0,0
32,1,99.51081646841186,3,2,4,9,3,0,1,0
17,0,100.29935958723908,5,12,4,0,2,2,0,0
11,0,139.46718308895285,9,11,4,3,1,3,0,0
154,1,106.14660086351081,5,27,4,1,0,0,0,0
15,1,85.30256692114986,8,27,4,4,2,0,0,0
7,0,77.09424076510658,9,8,1,2,1,0,0,0
194,0,98.1,9,3,4,1,1,3,0,0
28,0,119.80345736578394,4,19,4,3,0,0,2,0
53,0,126.41594064101282,10,9,4,2,0,3,0,0
92,0,67.80779356154507,7,6,4,4,0,0,0,0
47,0,134.37748089541765,6,21,4,2,0,0,2,0
11,0,153.42070156111583,8,2,4,0,2,0,0,0
11,1,135.92553440644437,4,27,4,3,0,0,0,0
104,0,76.5,4,15,4,2,2,2,0,0
2,0,168.62168419698946,9,19,2,1,0,0,1,0
130,0,102.05841512393054,7,20,4,10,4,2,0,0
228,0,70.05827052296733,10,26,4,2,0,0,0,0
8,0,78.24748224155653,11,16,4,7,2,1,0,0
33,0,223.94684377491154,6,17,4,3,2,1,3,0
55,0,119.26213612897709,7,11,4,2,1,0,0,0
32,0,124.1567073443453,2,25,4,2,0,0,1,0
208,0,75.56605667127313,11,29,4,3,0,0,0,0
151,1,161.79826799268415,8,23,4,2,2,0,3,0
89,0,88.68167293490515,11,25,4,3,1,2,0,0
4,0,81.0,2,5,4,2,2,3,0,0
250,1,82.9637180886996,9,9,4,3,0,1,0,0
292,0,115.0,7,21,3,2,0,1,0,0
224,0,101.41115351243377,8,8,3,2,0,0,0,0
174,0,160.67637341178988,9,23,4,3,1,0,3,0
280,1,93.33569149391025,9,14,4,2,0,0,2,0
122,0,108.09403460657923,3,28,3,1,1,0,0,0
93,0,113.10288614696061,5,22,4,1,2,0,0,0
207,0,128.7,10,21,4,2,2,0,3,0
315,0,94.69401690831539,11,1,4,3,0,0,2,0
56,0,140.4,5,27,4,4,1,0,3,0
123,0,97.60394137001414,4,29,4,1,0,0,0,0
